X,Y
853.906,-0.014
853.906,-0.027
853.906,-0.014
853.906,0.014
853.92,0.014
853.92,0.027
853.933,0.027
853.933,0.014
853.947,0.014
853.947,0
854.001,0
854.001,0.014
854.001,0
854.001,-0.014
854.042,0.014
854.042,0
854.042,0.014
854.042,0.027
854.083,0.027
854.083,0.054
854.096,0
854.096,0.014
854.096,0.054
854.096,0.081
854.11,-0.014
854.11,0
854.11,0.081
854.11,0.095
854.123,-0.041
854.123,-0.014
854.123,0.095
854.123,0.109
854.137,-0.095
854.137,-0.041
854.137,0.109
854.137,0.122
854.151,-0.109
854.151,-0.095
854.151,0.122
854.151,0.149
854.164,-0.122
854.164,-0.109
854.164,0.149
854.164,0.163
854.178,-0.136
854.178,-0.122
854.218,-0.149
854.218,-0.136
854.246,0.163
854.246,0.176
854.259,-0.163
854.259,-0.149
854.286,0.176
854.286,0.163
854.3,-0.176
854.3,-0.163
854.327,-0.19
854.327,-0.176
854.327,0.163
854.327,0.149
854.327,-0.163
854.327,-0.176
854.341,-0.149
854.341,-0.163
854.354,-0.204
854.354,-0.19
854.354,-0.176
854.354,-0.19
854.354,-0.136
854.354,-0.149
854.368,0.149
854.368,0.136
854.368,-0.122
854.368,-0.136
854.381,-0.109
854.381,-0.122
854.395,-0.217
854.395,-0.204
854.395,-0.19
854.395,-0.204
854.395,0.136
854.395,0.122
854.395,-0.095
854.395,-0.109
854.408,0.122
854.408,0.095
854.408,0
854.408,-0.095
854.422,-0.231
854.422,-0.217
854.422,-0.204
854.422,-0.217
854.422,0.095
854.422,0.054
854.422,0.014
854.422,0
854.436,0.054
854.436,0.014
854.449,-0.217
854.449,-0.231
854.449,-0.217
854.449,-0.204
854.503,-0.204
854.503,-0.217
854.503,-0.204
854.503,-0.19
854.653,-0.19
854.653,-0.204
854.653,-0.19
854.653,-0.176
854.721,-0.176
854.721,-0.163
854.734,-0.204
854.734,-0.19
854.734,-0.163
854.734,-0.149
854.748,-0.217
854.748,-0.204
854.748,-0.149
854.748,-0.122
854.761,-0.122
854.761,-0.081
854.775,-0.081
854.775,-0.027
854.789,-0.027
854.789,-0.014
854.802,-0.014
854.802,0
854.829,-0.204
854.829,-0.217
854.897,0
854.897,0.014
854.992,-0.19
854.992,-0.204
855.006,-0.176
855.006,-0.19
855.006,0.014
855.006,0
855.019,-0.163
855.019,-0.176
855.019,0
855.019,-0.014
855.033,-0.149
855.033,-0.163
855.033,-0.014
855.033,-0.027
855.046,-0.136
855.046,-0.149
855.046,-0.027
855.046,-0.041
855.06,-0.122
855.06,-0.136
855.06,-0.041
855.06,-0.054
855.074,-0.109
855.074,-0.122
855.074,-0.054
855.074,-0.068
855.087,-0.095
855.087,-0.109
855.087,-0.068
855.087,-0.081
855.304,-0.081
855.304,-0.068
855.318,-0.109
855.318,-0.095
855.318,-0.068
855.318,-0.041
855.331,-0.122
855.331,-0.109
855.331,-0.041
855.331,-0.027
855.345,-0.136
855.345,-0.122
855.345,-0.027
855.345,-0.014
855.359,-0.149
855.359,-0.136
855.359,-0.014
855.359,0
855.372,0
855.372,0.014
855.386,-0.163
855.386,-0.149
855.386,0.014
855.386,0.027
855.399,0.027
855.399,0.041
855.413,0.041
855.413,0.054
855.427,0.054
855.427,0.068
855.44,0.068
855.44,0.081
855.454,0.081
855.454,0.095
855.467,-0.149
855.467,-0.163
855.508,-0.136
855.508,-0.149
855.535,-0.122
855.535,-0.136
855.549,-0.109
855.549,-0.122
855.63,-0.095
855.63,-0.109
855.63,0.095
855.63,0.081
855.644,-0.068
855.644,-0.095
855.644,0.081
855.644,0.068
855.657,-0.054
855.657,-0.068
855.657,0.068
855.657,0.054
855.671,-0.041
855.671,-0.054
855.684,0.054
855.684,0.095
855.698,-0.054
855.698,-0.041
855.698,0.095
855.698,0.122
855.712,0.122
855.712,0.136
855.725,0.136
855.725,0.149
855.739,0.149
855.739,0.163
855.752,0.163
855.752,0.176
855.779,0.176
855.779,0.19
855.793,0.19
855.793,0.204
855.874,0.204
855.874,0.217
855.888,0.217
855.888,0.231
856.01,-0.068
856.01,-0.054
856.037,-0.081
856.037,-0.068
856.065,-1.48
856.065,-1.466
856.065,0.231
856.065,0.244
856.078,-1.493
856.078,-1.48
856.078,-1.466
856.078,-1.48
856.105,-1.33
856.105,-1.249
856.119,-1.357
856.119,-1.33
856.119,-1.249
856.119,-1.195
856.132,-1.371
856.132,-1.357
856.132,-1.195
856.132,-1.127
856.132,-0.109
856.132,-0.081
856.132,0.244
856.132,0.326
856.146,-1.385
856.146,-1.371
856.146,-1.127
856.146,-1.045
856.146,-0.122
856.146,-0.109
856.146,0.326
856.146,0.217
856.146,0.326
856.146,0.339
856.159,-1.48
856.159,-1.493
856.159,-1.48
856.159,-1.466
856.159,-1.398
856.159,-1.385
856.159,-1.045
856.159,-1.032
856.159,-0.136
856.159,-0.122
856.159,0.217
856.159,0.204
856.159,0.339
856.159,0.326
856.159,0.339
856.159,0.353
856.173,-1.466
856.173,-1.48
856.173,-1.466
856.173,-1.425
856.173,-1.412
856.173,-1.398
856.173,-0.149
856.173,-0.136
856.173,0.204
856.173,0.068
856.187,-1.425
856.187,-1.466
856.187,-1.425
856.187,-1.412
856.187,-1.032
856.187,-0.991
856.187,-0.163
856.187,-0.149
856.187,0.068
856.187,0.041
856.2,-0.991
856.2,-0.977
856.2,-0.909
856.2,-0.828
856.2,-1.412
856.2,-1.425
856.214,-0.977
856.214,-0.909
856.214,-0.828
856.214,-0.896
856.214,-1.398
856.214,-1.412
856.214,-0.828
856.214,-0.801
856.227,-0.801
856.227,-0.828
856.227,-0.801
856.227,-0.733
856.227,0.041
856.227,0.054
856.227,0.326
856.227,0.339
856.227,0.353
856.227,0.339
856.241,-0.896
856.241,-0.882
856.241,-0.896
856.241,-0.909
856.241,-1.385
856.241,-1.398
856.241,-0.733
856.241,-0.801
856.241,-0.733
856.241,-0.719
856.255,-0.882
856.255,-0.896
856.255,-0.882
856.255,-0.855
856.255,-0.719
856.255,-0.679
856.268,-0.855
856.268,-0.842
856.268,-1.371
856.268,-1.385
856.268,-0.747
856.268,-0.733
856.268,-0.679
856.268,-0.638
856.268,0.054
856.268,0.081
856.282,-0.842
856.282,-0.855
856.282,-0.869
856.282,-0.882
856.282,-0.638
856.282,-0.665
856.282,-0.638
856.282,-0.57
856.282,0.081
856.282,0.095
856.282,0.312
856.282,0.326
856.282,0.339
856.282,0.326
856.295,-0.855
856.295,-0.869
856.295,-0.909
856.295,-0.896
856.295,-1.357
856.295,-1.371
856.295,-0.57
856.295,-0.638
856.295,-0.57
856.295,-0.557
856.309,-0.896
856.309,-0.882
856.309,-0.896
856.309,-0.909
856.309,-0.557
856.309,-0.57
856.309,-0.557
856.309,-0.543
856.309,0.326
856.309,0.312
856.322,-0.882
856.322,-0.896
856.322,-0.882
856.322,-0.869
856.322,-1.344
856.322,-1.357
856.322,-0.76
856.322,-0.747
856.322,-0.57
856.322,-0.557
856.322,-0.543
856.322,-0.489
856.336,-0.869
856.336,-0.882
856.336,-0.869
856.336,-0.842
856.336,-1.303
856.336,-1.344
856.336,-0.774
856.336,-0.76
856.336,-0.733
856.336,-0.76
856.336,-0.584
856.336,-0.57
856.336,-0.489
856.336,-0.57
856.336,-0.489
856.336,-0.475
856.35,-0.842
856.35,-0.869
856.35,-1.29
856.35,-1.303
856.35,-0.842
856.35,-0.828
856.35,-0.787
856.35,-0.774
856.35,-0.76
856.35,-0.774
856.35,-0.597
856.35,-0.584
856.35,-0.57
856.35,-0.584
856.35,-0.475
856.35,-0.462
856.363,-0.665
856.363,-0.679
856.363,-0.719
856.363,-0.733
856.363,-0.638
856.363,-0.597
856.363,-0.584
856.363,-0.597
856.363,-0.462
856.363,-0.434
856.363,-0.271
856.363,-0.163
856.377,-0.909
856.377,-0.896
856.377,-1.276
856.377,-1.29
856.377,-0.679
856.377,-0.706
856.377,-0.597
856.377,-0.638
856.377,-0.502
856.377,-0.489
856.377,-0.434
856.377,-0.271
856.39,-1.262
856.39,-1.276
856.39,-0.828
856.39,-0.842
856.39,-0.774
856.39,-0.787
856.39,-0.706
856.39,-0.692
856.39,-0.706
856.39,-0.719
856.39,-0.516
856.39,-0.502
856.404,-0.896
856.404,-0.909
856.404,-0.692
856.404,-0.706
856.417,-1.249
856.417,-1.262
856.417,-0.407
856.417,-0.434
856.431,-0.909
856.431,-0.937
856.431,-1.004
856.431,-1.059
856.431,-0.529
856.431,-0.516
856.431,-0.434
856.431,-0.448
856.445,-0.937
856.445,-0.95
856.445,-1.059
856.445,-1.1
856.445,-1.235
856.445,-1.249
856.445,-0.448
856.445,-0.462
856.445,-0.516
856.445,-0.529
856.458,-1.1
856.458,-1.113
856.458,-1.222
856.458,-1.235
856.458,0.095
856.458,0.081
856.458,-0.462
856.458,-0.475
856.472,-0.882
856.472,-0.869
856.472,-0.95
856.472,-0.964
856.472,-0.991
856.472,-1.004
856.472,-1.113
856.472,-1.127
856.472,-1.195
856.472,-1.222
856.472,0.081
856.472,0.068
856.472,-0.394
856.472,-0.407
856.472,-0.475
856.472,-0.502
856.485,-0.964
856.485,-0.991
856.485,-1.154
856.485,-1.195
856.485,-0.326
856.485,-0.394
856.499,-0.896
856.499,-0.882
856.499,-0.869
856.499,-0.882
856.499,-1.14
856.499,-1.154
856.499,-0.502
856.499,-0.516
856.512,-0.529
856.512,-0.516
856.512,-0.448
856.512,-0.421
856.512,-0.339
856.512,-0.326
856.526,-0.543
856.526,-0.529
856.526,-0.516
856.526,-0.529
856.526,-0.421
856.526,-0.448
856.526,-0.421
856.526,-0.407
856.526,-0.367
856.526,-0.339
856.54,-1.127
856.54,-1.113
856.54,-0.95
856.54,-0.937
856.54,-0.991
856.54,-0.977
856.54,-1.127
856.54,-1.14
856.54,-0.611
856.54,-0.597
856.54,-0.557
856.54,-0.543
856.54,-0.529
856.54,-0.543
856.54,-0.529
856.54,-0.516
856.54,-0.434
856.54,-0.421
856.54,-0.407
856.54,-0.421
856.54,0.068
856.54,0.054
856.54,-0.326
856.54,-0.367
856.553,-1.004
856.553,-0.991
856.553,-0.977
856.553,-0.964
856.553,-0.624
856.553,-0.611
856.553,-0.597
856.553,-0.584
856.553,-0.543
856.553,-0.557
856.553,-0.475
856.553,-0.434
856.553,-0.421
856.553,-0.434
856.553,-0.285
856.553,-0.326
856.567,-1.113
856.567,-1.127
856.567,-1.113
856.567,-1.086
856.567,-0.937
856.567,-0.95
856.567,-0.882
856.567,-0.896
856.567,-1.032
856.567,-1.004
856.567,-0.937
856.567,-0.923
856.567,-0.909
856.567,-0.896
856.567,-0.611
856.567,-0.624
856.567,-0.489
856.567,-0.475
856.567,-0.271
856.567,-0.285
856.58,-1.086
856.58,-1.113
856.58,-1.086
856.58,-1.072
856.58,-1.045
856.58,-1.032
856.58,-0.964
856.58,-0.937
856.58,-0.923
856.58,-0.909
856.58,-0.814
856.58,-0.801
856.58,-0.597
856.58,-0.611
856.58,-0.258
856.58,-0.271
856.594,-1.072
856.594,-1.086
856.594,-1.072
856.594,-1.045
856.594,-0.896
856.594,-0.855
856.594,-0.801
856.594,-0.814
856.594,-0.801
856.594,-0.787
856.594,-0.584
856.594,-0.597
856.594,-0.584
856.594,-0.529
856.594,-0.516
856.594,-0.489
856.594,0.054
856.594,0.041
856.594,-0.244
856.594,-0.258
856.607,-0.855
856.607,-0.909
856.607,-1.059
856.607,-1.072
856.607,-0.787
856.607,-0.774
856.607,-0.448
856.607,-0.584
856.607,-0.231
856.607,-0.244
856.621,-1.045
856.621,-1.059
856.621,-0.774
856.621,-0.76
856.621,-0.434
856.621,-0.448
856.621,-0.434
856.621,-0.421
856.621,-0.204
856.621,-0.217
856.635,-0.76
856.635,-0.747
856.635,-0.787
856.635,-0.801
856.635,-0.421
856.635,-0.434
856.635,-0.421
856.635,-0.394
856.635,-0.244
856.635,-0.231
856.635,0.041
856.635,0.027
856.635,-0.19
856.635,-0.204
856.635,-0.217
856.635,-0.231
856.648,-0.909
856.648,-0.923
856.648,-1.032
856.648,-1.045
856.648,-0.842
856.648,-0.828
856.648,-0.747
856.648,-0.76
856.648,-0.394
856.648,-0.421
856.648,-0.394
856.648,-0.353
856.648,-0.271
856.648,-0.244
856.648,-0.231
856.648,-0.244
856.648,0.027
856.648,0.014
856.648,-0.163
856.648,-0.19
856.662,-0.991
856.662,-1.032
856.662,-0.855
856.662,-0.842
856.662,-0.828
856.662,-0.814
856.662,-0.76
856.662,-0.774
856.662,-0.353
856.662,-0.394
856.662,-0.353
856.662,-0.271
856.662,-0.244
856.662,-0.271
856.662,0.014
856.662,-0.014
856.662,-0.095
856.662,-0.163
856.675,-0.964
856.675,-0.991
856.675,-0.842
856.675,-0.855
856.675,-0.271
856.675,-0.353
856.675,-0.014
856.675,-0.095
856.689,-0.937
856.689,-0.964
856.689,-0.801
856.689,-0.787
856.689,-0.828
856.689,-0.842
856.689,-0.774
856.689,-0.787
856.702,-0.814
856.702,-0.801
856.716,-0.923
856.716,-0.937
856.716,-0.923
856.716,-0.828
856.716,-0.787
856.716,-0.828
856.716,-0.787
856.716,-0.774
856.73,-0.828
856.73,-0.923
856.73,-0.774
856.73,-0.787
856.73,-0.774
856.73,-0.747
856.743,-0.747
856.743,-0.774
856.743,-0.747
856.743,-0.719
856.757,-0.719
856.757,-0.747
856.757,-0.719
856.757,-0.706
856.77,-0.706
856.77,-0.719
856.77,-0.706
856.77,-0.692
856.784,-0.692
856.784,-0.706
856.784,-0.692
856.784,-0.665
856.797,-0.665
856.797,-0.692
856.797,-0.665
856.797,-0.652
856.811,-0.652
856.811,-0.665
856.811,-0.652
856.811,-0.638
856.825,-0.638
856.825,-0.652
856.825,-0.638
856.825,-0.597
856.838,-0.597
856.838,-0.638
856.838,-0.597
856.838,-0.57
856.852,-0.57
856.852,-0.597
856.852,-0.57
856.852,-0.543
856.865,-0.543
856.865,-0.57
856.865,-0.543
856.865,-0.516
856.879,-0.516
856.879,-0.543
856.879,-0.516
856.879,-0.502
856.893,-0.502
856.893,-0.516
856.893,-0.502
856.893,-0.489
856.906,-0.489
856.906,-0.502
856.906,-0.489
856.906,-0.475
856.92,-0.475
856.92,-0.489
856.92,-0.475
856.92,-0.462
856.933,-0.462
856.933,-0.475
856.933,-0.462
856.933,-0.448
856.947,-0.448
856.947,-0.462
856.947,-0.448
856.947,-0.434
856.947,-0.353
856.947,-0.339
856.96,-0.434
856.96,-0.448
856.96,-0.434
856.96,-0.421
856.96,-0.367
856.96,-0.353
856.96,-0.339
856.96,-0.326
856.974,-0.421
856.974,-0.434
856.974,-0.421
856.974,-0.394
856.974,-0.326
856.974,-0.339
856.988,-0.394
856.988,-0.421
856.988,-0.394
856.988,-0.367
856.988,-0.339
856.988,-0.353
857.001,-0.367
857.001,-0.394
857.015,-0.353
857.015,-0.339
857.015,-0.353
857.015,-0.367
857.028,-0.339
857.028,-0.353
857.028,-0.339
857.028,-0.326
857.042,-0.326
857.042,-0.339
857.042,-0.326
857.042,-0.312
857.055,-0.312
857.055,-0.326
857.055,-0.312
857.055,-0.299
857.069,-0.299
857.069,-0.312
857.069,-0.299
857.069,-0.285
857.083,-0.285
857.083,-0.299
857.083,-0.285
857.083,-0.271
857.096,-0.271
857.096,-0.285
857.096,-0.271
857.096,-0.258
857.11,-0.258
857.11,-0.271
857.11,-0.258
857.11,-0.244
857.123,-0.244
857.123,-0.258
857.123,-0.244
857.123,-0.231
857.137,-0.231
857.137,-0.244
857.137,-0.231
857.137,-0.217
857.15,-0.217
857.15,-0.231
857.15,-0.217
857.15,-0.204
857.164,-0.204
857.164,-0.217
857.164,-0.204
857.164,-0.19
857.191,-0.19
857.191,-0.204
857.191,-0.19
857.191,-0.176
857.205,-0.176
857.205,-0.19
857.205,-0.176
857.205,-0.163
857.232,-0.163
857.232,-0.176
857.232,-0.163
857.232,-0.149
857.259,-0.149
857.259,-0.163
857.259,-0.149
857.259,-0.136
857.3,-0.136
857.3,-0.149
857.3,-0.136
857.3,-0.122
857.327,-0.122
857.327,-0.136
857.327,-0.122
857.327,-0.109
857.368,-0.109
857.368,-0.122
857.368,-0.109
857.368,-0.095
857.463,-0.095
857.463,-0.109
857.463,-0.095
857.463,-0.081
857.49,-0.081
857.49,-0.095
857.49,-0.081
857.49,-0.068
857.544,-0.068
857.544,-0.081
857.544,-0.068
857.544,-0.054
857.625,-0.054
857.625,-0.068
857.625,-0.054
857.625,-0.041
857.707,-0.041
857.707,-0.027
857.721,-0.068
857.721,-0.054
857.721,-0.027
857.721,-0.014
857.734,-0.081
857.734,-0.068
857.734,-0.014
857.734,0
857.748,-0.095
857.748,-0.081
857.748,0
857.748,0.041
857.761,-0.109
857.761,-0.095
857.761,0.041
857.761,0.081
857.775,0.081
857.775,0.095
857.788,0.095
857.788,0.109
857.802,-0.095
857.802,-0.109
857.816,0.109
857.816,0.122
857.843,-0.081
857.843,-0.095
857.843,0.122
857.843,0.136
857.87,0.136
857.87,0.149
857.897,-0.068
857.897,-0.081
857.911,0.149
857.911,0.163
857.924,0.163
857.924,0.176
857.938,0.176
857.938,0.19
857.951,-1.778
857.951,-1.765
857.951,-0.054
857.951,-0.068
857.951,0.19
857.951,0.217
857.965,-0.041
857.965,-0.054
857.965,0.217
857.965,0.231
857.978,-1.792
857.978,-1.778
857.978,-1.765
857.978,-1.778
857.978,-0.027
857.978,-0.041
858.006,-1.805
858.006,-1.792
858.006,-1.778
858.006,-1.792
858.019,-1.819
858.019,-1.805
858.019,-1.792
858.019,-1.805
858.019,-0.041
858.019,-0.027
858.019,0.231
858.019,0.244
858.033,-1.833
858.033,-1.819
858.033,-1.805
858.033,-1.819
858.033,-0.054
858.033,-0.041
858.033,0.244
858.033,0.258
858.046,-1.683
858.046,-1.534
858.046,-0.068
858.046,-0.054
858.046,0.258
858.046,0.312
858.06,-1.9
858.06,-1.833
858.06,-1.819
858.06,-1.833
858.06,-1.724
858.06,-1.683
858.06,-1.534
858.06,-1.493
858.06,0.312
858.06,0.326
858.073,-1.914
858.073,-1.9
858.073,-1.833
858.073,-1.9
858.073,-1.833
858.073,-1.819
858.073,-1.737
858.073,-1.724
858.073,-1.493
858.073,-1.48
858.073,0.326
858.073,0.339
858.087,-1.9
858.087,-1.914
858.087,-1.819
858.087,-1.833
858.087,-1.819
858.087,-1.805
858.087,-1.751
858.087,-1.737
858.087,-1.48
858.087,-1.466
858.101,-1.805
858.101,-1.819
858.101,-1.805
858.101,-1.792
858.101,-1.765
858.101,-1.751
858.101,-1.466
858.101,-1.452
858.114,-1.792
858.114,-1.805
858.114,-1.792
858.114,-1.765
858.114,-1.452
858.114,-1.439
858.128,-1.439
858.128,-1.425
858.128,-1.765
858.128,-1.792
858.128,0.339
858.128,0.353
858.141,-1.425
858.141,-1.385
858.155,-1.385
858.155,-1.249
858.168,-1.249
858.168,-1.235
858.168,-1.222
858.168,-1.195
858.182,-1.235
858.182,-1.222
858.182,-1.195
858.182,-1.181
858.182,-1.751
858.182,-1.765
858.182,-0.054
858.182,-0.068
858.196,-0.041
858.196,-0.054
858.209,-1.195
858.209,-1.235
858.209,-0.027
858.209,-0.041
858.223,-1.181
858.223,-1.195
858.223,-1.235
858.223,-1.249
858.223,-1.737
858.223,-1.751
858.223,-1.181
858.223,-1.167
858.223,0
858.223,-0.027
858.236,-1.249
858.236,-1.262
858.236,-1.724
858.236,-1.737
858.25,-1.262
858.25,-1.276
858.25,0.353
858.25,0.339
858.263,-1.276
858.263,-1.29
858.263,-1.71
858.263,-1.724
858.277,-1.29
858.277,-1.303
858.277,-1.656
858.277,-1.71
858.277,-1.195
858.277,-1.181
858.277,-1.167
858.277,-1.181
858.277,-0.814
858.277,-0.801
858.277,0.014
858.277,0
858.291,-1.642
858.291,-1.656
858.291,0.027
858.291,0.014
858.291,0.339
858.291,0.326
858.304,-1.629
858.304,-1.642
858.304,-1.181
858.304,-1.195
858.304,-1.181
858.304,-1.167
858.304,-0.801
858.304,-0.814
858.304,-0.801
858.304,-0.787
858.304,0.054
858.304,0.027
858.304,0.326
858.304,0.312
858.318,-1.317
858.318,-1.33
858.318,-1.615
858.318,-1.629
858.318,0.068
858.318,0.054
858.331,-1.33
858.331,-1.344
858.331,-1.167
858.331,-1.181
858.331,-0.787
858.331,-0.584
858.331,0.312
858.331,0.326
858.345,-1.344
858.345,-1.357
858.345,-0.584
858.345,-0.57
858.345,0.081
858.345,0.068
858.345,0.326
858.345,0.312
858.359,-1.303
858.359,-1.29
858.359,-1.303
858.359,-1.317
858.359,-0.57
858.359,-0.557
858.372,-1.357
858.372,-1.371
858.372,-0.557
858.372,-0.543
858.386,-1.29
858.386,-1.303
858.386,-1.371
858.386,-1.385
858.386,-0.543
858.386,-0.475
858.399,-1.385
858.399,-1.398
858.399,-1.602
858.399,-1.615
858.399,-0.814
858.399,-0.801
858.399,-0.475
858.399,-0.448
858.399,0.068
858.399,0.081
858.399,0.312
858.399,0.299
858.413,-1.398
858.413,-1.412
858.413,-0.448
858.413,-0.434
858.413,0.054
858.413,0.068
858.413,-0.801
858.413,-0.814
858.426,-0.434
858.426,-0.421
858.426,0.041
858.426,0.054
858.44,-0.421
858.44,-0.407
858.44,0.027
858.44,0.041
858.44,0.299
858.44,0.285
858.44,-0.787
858.44,-0.801
858.454,-1.588
858.454,-1.602
858.454,-0.407
858.454,-0.367
858.454,0.014
858.454,0.027
858.454,-0.774
858.454,-0.787
858.467,-0.367
858.467,-0.339
858.467,0
858.467,0.014
858.467,0.285
858.467,0.271
858.467,-0.76
858.467,-0.774
858.481,-1.575
858.481,-1.588
858.481,-0.339
858.481,-0.326
858.481,-0.014
858.481,0
858.481,0.271
858.481,0.244
858.481,-0.747
858.481,-0.76
858.494,-1.425
858.494,-1.575
858.494,-0.326
858.494,-0.312
858.494,0.244
858.494,0.217
858.494,-0.733
858.494,-0.747
858.508,-1.412
858.508,-1.398
858.508,-1.412
858.508,-1.425
858.508,-0.312
858.508,-0.299
858.508,-0.244
858.508,-0.231
858.508,-0.027
858.508,-0.014
858.508,0.217
858.508,0.204
858.508,-0.652
858.508,-0.733
858.521,-1.398
858.521,-1.412
858.521,-1.398
858.521,-1.385
858.521,-0.299
858.521,-0.285
858.521,-0.258
858.521,-0.244
858.521,-0.231
858.521,-0.027
858.521,0.204
858.521,0.19
858.521,-0.638
858.521,-0.652
858.535,-1.385
858.535,-1.398
858.535,-1.385
858.535,-1.371
858.535,-0.285
858.535,-0.271
858.535,0.19
858.535,0.176
858.549,-1.371
858.549,-1.385
858.549,-1.371
858.549,-1.357
858.549,-0.271
858.549,-0.258
858.549,-0.624
858.549,-0.638
858.562,-1.357
858.562,-1.371
858.562,-1.357
858.562,-1.317
858.562,-0.611
858.562,-0.624
858.576,-1.317
858.576,-1.357
858.576,-1.317
858.576,-1.29
858.576,-0.584
858.576,-0.611
858.589,-1.29
858.589,-1.317
858.589,-1.29
858.589,-1.276
858.589,0.176
858.589,0.163
858.589,-0.516
858.589,-0.584
858.603,-1.276
858.603,-1.29
858.603,-1.276
858.603,-1.249
858.603,0.163
858.603,0.149
858.603,-0.475
858.603,-0.516
858.616,-1.249
858.616,-1.276
858.616,-1.249
858.616,-1.235
858.616,-0.462
858.616,-0.475
858.63,-1.235
858.63,-1.249
858.63,-1.235
858.63,-1.222
858.63,-0.448
858.63,-0.462
858.644,-1.222
858.644,-1.235
858.644,-1.222
858.644,-1.195
858.644,-0.244
858.644,-0.285
858.644,-0.367
858.644,-0.448
858.657,-1.195
858.657,-1.222
858.657,-1.195
858.657,-1.167
858.657,0.149
858.657,0.136
858.657,-0.285
858.657,-0.367
858.671,-1.167
858.671,-1.195
858.671,-1.167
858.671,-1.154
858.671,0.136
858.671,0.122
858.671,-0.231
858.671,-0.244
858.684,-1.154
858.684,-1.167
858.684,-1.154
858.684,-1.14
858.684,-0.217
858.684,-0.231
858.698,-1.14
858.698,-1.154
858.698,-1.14
858.698,-1.127
858.698,-0.204
858.698,-0.217
858.711,-1.127
858.711,-1.14
858.711,-1.127
858.711,-1.113
858.711,-0.163
858.711,-0.204
858.725,-1.113
858.725,-1.127
858.725,-1.113
858.725,-1.1
858.725,-0.109
858.725,-0.163
858.739,-1.1
858.739,-1.113
858.739,-1.1
858.739,-1.086
858.739,0.122
858.739,0.136
858.739,-0.095
858.739,-0.109
858.752,0.136
858.752,0.149
858.752,0.136
858.752,0.095
858.752,0.027
858.752,-0.041
858.752,-0.081
858.752,-0.095
858.766,-1.086
858.766,-1.1
858.766,-1.086
858.766,-1.072
858.766,0.149
858.766,0.136
858.766,0.095
858.766,0.027
858.766,-0.041
858.766,-0.054
858.766,-0.068
858.766,-0.081
858.779,-1.072
858.779,-1.086
858.779,-1.072
858.779,-1.059
858.779,-0.054
858.779,-0.068
858.793,-1.059
858.793,-1.072
858.793,-1.059
858.793,-1.045
858.806,-1.045
858.806,-1.059
858.806,-1.045
858.806,-1.018
858.82,-1.018
858.82,-1.045
858.82,-1.018
858.82,-1.004
858.834,-1.004
858.834,-1.018
858.834,-1.004
858.834,-0.964
858.847,-0.964
858.847,-1.004
858.847,-0.964
858.847,-0.882
858.861,-0.882
858.861,-0.964
858.861,-0.882
858.861,-0.855
858.874,-0.855
858.874,-0.882
858.874,-0.855
858.874,-0.828
858.888,-0.828
858.888,-0.855
858.888,-0.828
858.888,-0.814
858.901,-0.814
858.901,-0.828
858.901,-0.814
858.901,-0.801
858.915,-0.801
858.915,-0.814
858.915,-0.801
858.915,-0.787
858.942,-0.787
858.942,-0.801
858.942,-0.787
858.942,-0.774
858.956,-0.774
858.956,-0.787
858.956,-0.774
858.956,-0.76
858.969,-0.76
858.969,-0.774
858.969,-0.76
858.969,-0.747
858.983,-0.747
858.983,-0.76
858.983,-0.747
858.983,-0.733
858.997,-0.733
858.997,-0.747
858.997,-0.733
858.997,-0.719
859.01,-0.719
859.01,-0.733
859.01,-0.719
859.01,-0.706
859.024,-0.706
859.024,-0.719
859.024,-0.706
859.024,-0.692
859.037,-0.692
859.037,-0.706
859.037,-0.692
859.037,-0.665
859.051,-0.665
859.051,-0.692
859.051,-0.665
859.051,-0.652
859.064,-0.652
859.064,-0.665
859.064,-0.652
859.064,-0.624
859.078,-0.624
859.078,-0.652
859.078,-0.624
859.078,-0.611
859.091,-0.611
859.091,-0.624
859.091,-0.611
859.091,-0.584
