x_val,y_val
12.9528,0.7187
12.9688,0.1118
12.9688,0.0958
12.9688,0.4951
12.9688,0.559
12.9688,2.8269
12.9688,2.795
12.9688,2.6992
12.9688,2.7151
12.9688,0.7187
12.9688,0.6548
12.9688,0.0319
12.9688,0.0479
12.9847,0.0958
12.9847,0.0798
12.9847,0.4472
12.9847,0.4951
12.9847,2.795
12.9847,2.763
12.9847,2.6672
12.9847,2.6992
12.9847,0.6548
12.9847,0.6069
12.9847,0.016
12.9847,0.0319
13.0007,0.0798
13.0007,0.0639
13.0007,0.3833
13.0007,0.4472
13.0007,2.763
13.0007,2.7311
13.0007,2.6353
13.0007,2.6672
13.0007,0.6069
13.0007,0.559
13.0167,0.3194
13.0167,0.3833
13.0167,2.7311
13.0167,2.6992
13.0167,2.6033
13.0167,2.6353
13.0167,0.559
13.0167,0.5111
13.0167,0
13.0167,0.016
13.0326,0.0639
13.0326,0.0479
13.0326,0.2555
13.0326,0.3194
13.0326,2.6992
13.0326,2.6672
13.0326,2.5714
13.0326,2.6033
13.0326,0.5111
13.0326,0.4472
13.0486,0.0479
13.0486,0.0639
13.0486,0.1597
13.0486,0.2555
13.0486,2.6672
13.0486,2.6512
13.0486,2.5394
13.0486,2.5714
13.0486,0.4472
13.0486,0.3993
13.0646,0.0639
13.0646,0.1597
13.0646,2.6512
13.0646,2.6193
13.0646,2.5075
13.0646,2.5394
13.0646,0.3993
13.0646,0.3354
13.0806,2.6193
13.0806,2.5874
13.0806,2.4756
13.0806,2.5075
13.0806,0.3354
13.0806,0.2555
13.0806,0.016
13.0806,0
13.0965,2.5874
13.0965,2.5554
13.0965,2.4596
13.0965,2.4756
13.0965,0.2555
13.0965,0.1597
13.0965,0.0479
13.0965,0.016
13.1125,2.5554
13.1125,2.5235
13.1125,2.4276
13.1125,2.4596
13.1125,0.1597
13.1125,0.0479
13.1285,2.5235
13.1285,2.4915
13.1285,2.3957
13.1285,2.4276
13.1444,2.4915
13.1444,2.4596
13.1444,2.3638
13.1444,2.3957
13.1604,2.4596
13.1604,2.4436
13.1604,2.3318
13.1604,2.3638
13.1764,2.4436
13.1764,2.4117
13.1764,2.2999
13.1764,2.3318
13.1924,2.4117
13.1924,2.3797
13.1924,2.2679
13.1924,2.2999
13.2083,2.3797
13.2083,2.3478
13.2083,2.252
13.2083,2.2679
13.2243,2.3478
13.2243,2.3158
13.2243,2.22
13.2243,2.252
13.2403,2.3158
13.2403,2.2839
13.2403,2.1881
13.2403,2.22
13.2562,2.2839
13.2562,2.252
13.2562,2.1561
13.2562,2.1881
13.2722,2.252
13.2722,2.22
13.2722,2.1242
13.2722,2.1561
13.2882,2.22
13.2882,2.204
13.2882,2.0922
13.2882,2.1242
13.3042,2.204
13.3042,2.1721
13.3042,2.0603
13.3042,2.0922
13.3201,2.1721
13.3201,2.1402
13.3201,2.0443
13.3201,2.0603
13.3361,2.1402
13.3361,2.1082
13.3361,2.0124
13.3361,2.0443
13.3521,2.1082
13.3521,2.0763
13.3521,1.9804
13.3521,2.0124
13.368,2.0763
13.368,2.0443
13.368,1.9485
13.368,1.9804
13.384,2.0443
13.384,2.0124
13.384,1.9325
13.384,1.9485
13.4,2.0124
13.4,1.9964
13.416,1.9964
13.416,1.9645
13.416,1.9485
13.416,1.9325
13.4319,1.9645
13.4319,1.9485
